basket_items,total_sales,distinct_products,online_purchases,in_store_purchases,avg_purchase_value,avg_discount_used,promo_used,promo_response_rate,total_transactions,customer_order_count,days_since_prev_purchase,customer_mean_gap,customer_tenure_days,avg_ticket_size,avg_item_value,discount_impact,distinct_categories,purchase_frequency,items_per_order
198,407.43,55,21,0,407.43,0.0,0.0,0.0,1,21,49.0,33.1875,539,361.4561904761905,2.0577272727272726,0.0,0.0,0.03888888888888889,198.0
241,366.18,71,22,0,366.18,0.0,0.0,0.0,1,22,84.0,36.1764705882353,623,361.6709090909091,1.5194190871369295,0.0,0.0,0.035256410256410256,241.0
64,158.09,23,1,0,158.09,0.0,0.0,0.0,1,1,0.0,0.0,0,158.09,2.47015625,0.0,0.0,1.0,64.0
97,271.2,19,1,0,271.2,0.0,0.0,0.0,1,1,0.0,0.0,0,271.2,2.7958762886597937,0.0,0.0,1.0,97.0
32,67.6,6,2,0,67.6,0.0,0.0,0.0,1,2,16.0,16.0,16,169.39999999999998,2.1125,0.0,0.0,0.11764705882352941,32.0
7,41.85,3,3,0,41.85,0.0,0.0,0.0,1,3,57.0,36.5,73,126.88333333333333,5.978571428571429,0.0,0.0,0.04054054054054054,7.0
13,113.3,4,4,0,113.3,0.0,0.0,0.0,1,4,80.0,51.0,154,123.4875,8.715384615384615,0.0,0.0,0.025806451612903226,13.0
93,158.75,13,5,0,158.75,0.0,0.0,0.0,1,5,122.0,68.75,276,130.54000000000002,1.706989247311828,0.0,0.0,0.018050541516245487,93.0
398,942.1,57,6,0,942.1,0.0,0.0,0.0,1,6,104.0,75.8,381,265.8,2.3670854271356783,0.0,0.0,0.015706806282722512,398.0
10,-37.5,1,7,0,-37.5,0.0,0.0,0.0,1,7,1.0,63.333333333333336,382,222.47142857142856,-3.75,0.0,0.0,0.018276762402088774,10.0
262,689.58,41,8,0,689.58,0.0,0.0,0.0,1,8,157.0,76.71428571428571,539,280.86,2.6319847328244275,0.0,0.0,0.014814814814814815,262.0
85,160.35,10,1,0,160.35,0.0,0.0,0.0,1,1,0.0,0.0,0,160.35,1.8864705882352941,0.0,0.0,1.0,85.0
158,225.8,15,2,0,225.8,0.0,0.0,0.0,1,2,10.0,10.0,10,193.075,1.429113924050633,0.0,0.0,0.18181818181818182,158.0
114,219.89000000000001,24,3,0,219.89000000000001,0.0,0.0,0.0,1,3,29.0,19.5,40,202.01333333333332,1.9288596491228072,0.0,0.0,0.07317073170731707,114.0
80,94.67,25,4,0,94.67,0.0,0.0,0.0,1,4,20.0,19.666666666666668,60,175.1775,1.183375,0.0,0.0,0.06557377049180328,80.0
2,-13.5,2,5,0,-13.5,0.0,0.0,0.0,1,5,91.0,37.5,152,137.442,-6.75,0.0,0.0,0.032679738562091505,2.0
117,166.05,20,6,0,166.05,0.0,0.0,0.0,1,6,82.0,46.4,234,142.21,1.4192307692307693,0.0,0.0,0.02553191489361702,117.0
172,318.2,52,7,0,318.2,0.0,0.0,0.0,1,7,122.0,59.0,357,167.35142857142858,1.8499999999999999,0.0,0.0,0.019553072625698324,172.0
117,435.71000000000004,23,8,0,435.71000000000004,0.0,0.0,0.0,1,8,0.0,59.0,357,200.89625,3.7240170940170945,0.0,0.0,0.0223463687150838,117.0
6,-209.70000000000002,1,9,0,-209.70000000000002,0.0,0.0,0.0,1,9,0.0,59.0,357,155.27444444444444,-34.95,0.0,0.0,0.025139664804469275,6.0
6,22.5,1,10,0,22.5,0.0,0.0,0.0,1,10,0.0,59.0,357,141.997,3.75,0.0,0.0,0.027932960893854747,6.0
96,137.89999999999998,12,11,0,137.89999999999998,0.0,0.0,0.0,1,11,77.0,61.57142857142857,434,141.62454545454545,1.4364583333333332,0.0,0.0,0.02528735632183908,96.0
62,141.14,17,12,0,141.14,0.0,0.0,0.0,1,12,131.0,70.25,566,141.58416666666668,2.2764516129032257,0.0,0.0,0.021164021164021163,62.0
94,154.24,20,13,0,154.24,0.0,0.0,0.0,1,13,63.0,69.44444444444444,630,142.55769230769232,1.6408510638297873,0.0,0.0,0.020602218700475437,94.0
172,287.12,31,1,0,287.12,0.0,0.0,0.0,1,1,0.0,0.0,0,287.12,1.6693023255813955,0.0,0.0,1.0,172.0
226,473.14,41,2,0,473.14,0.0,0.0,0.0,1,2,108.0,108.0,108,380.13,2.0935398230088493,0.0,0.0,0.01834862385321101,226.0
4,-23.8,1,3,0,-23.8,0.0,0.0,0.0,1,3,23.0,65.5,132,245.48666666666668,-5.95,0.0,0.0,0.022556390977443608,4.0
4,27.0,1,4,0,27.0,0.0,0.0,0.0,1,4,0.0,65.5,132,190.865,6.75,0.0,0.0,0.03007518796992481,4.0
4,-27.0,1,5,0,-27.0,0.0,0.0,0.0,1,5,0.0,65.5,132,147.292,-6.75,0.0,0.0,0.03759398496240601,4.0
4,23.8,1,6,0,23.8,0.0,0.0,0.0,1,6,0.0,65.5,132,126.71,5.95,0.0,0.0,0.045112781954887216,4.0
186,430.16,34,7,0,430.16,0.0,0.0,0.0,1,7,23.0,51.333333333333336,155,170.06,2.312688172043011,0.0,0.0,0.04487179487179487,186.0
4,32.8,2,8,0,32.8,0.0,0.0,0.0,1,8,0.0,51.333333333333336,155,152.9025,8.2,0.0,0.0,0.05128205128205128,4.0
106,162.4,13,1,0,162.4,0.0,0.0,0.0,1,1,0.0,0.0,0,162.4,1.5320754716981133,0.0,0.0,1.0,106.0
60,90.12,17,2,0,90.12,0.0,0.0,0.0,1,2,405.0,405.0,405,126.26,1.502,0.0,0.0,0.0049261083743842365,60.0
74,217.2,14,1,0,217.2,0.0,0.0,0.0,1,1,0.0,0.0,0,217.2,2.935135135135135,0.0,0.0,1.0,74.0
416,950.69,51,1,0,950.69,0.0,0.0,0.0,1,1,0.0,0.0,0,950.69,2.2853125000000003,0.0,0.0,1.0,416.0
294,708.7,29,2,0,708.7,0.0,0.0,0.0,1,2,57.0,57.0,57,829.695,2.410544217687075,0.0,0.0,0.034482758620689655,294.0
2,15.9,1,3,0,15.9,0.0,0.0,0.0,1,3,0.0,57.0,57,558.4300000000001,7.95,0.0,0.0,0.05172413793103448,2.0
304,347.28,65,4,0,347.28,0.0,0.0,0.0,1,4,69.0,63.0,126,505.64250000000004,1.1423684210526315,0.0,0.0,0.031496062992125984,304.0
227,228.56,35,5,0,228.56,0.0,0.0,0.0,1,5,27.0,51.0,154,450.226,1.0068722466960351,0.0,0.0,0.03225806451612903,227.0
18,22.5,5,6,0,22.5,0.0,0.0,0.0,1,6,0.0,51.0,154,378.93833333333333,1.25,0.0,0.0,0.03870967741935484,18.0
8,-40.8,4,7,0,-40.8,0.0,0.0,0.0,1,7,0.0,51.0,155,318.9757142857143,-5.1,0.0,0.0,0.04487179487179487,8.0
102,142.5,5,8,0,142.5,0.0,0.0,0.0,1,8,0.0,51.0,155,296.91625,1.3970588235294117,0.0,0.0,0.05128205128205128,102.0
115,262.4,28,9,0,262.4,0.0,0.0,0.0,1,9,12.0,41.25,168,293.0811111111111,2.2817391304347825,0.0,0.0,0.05325443786982249,115.0
115,-190.85,7,10,0,-190.85,0.0,0.0,0.0,1,10,0.0,41.25,168,244.68800000000002,-1.6595652173913042,0.0,0.0,0.05917159763313609,115.0
145,460.28999999999996,50,11,0,460.28999999999996,0.0,0.0,0.0,1,11,6.0,34.2,174,264.28818181818184,3.174413793103448,0.0,0.0,0.06285714285714286,145.0
401,255.37,37,12,0,255.37,0.0,0.0,0.0,1,12,21.0,32.0,196,263.545,0.6368329177057357,0.0,0.0,0.06091370558375635,401.0
2,-2.9,2,13,0,-2.9,0.0,0.0,0.0,1,13,20.0,30.285714285714285,217,243.04923076923075,-1.45,0.0,0.0,0.05963302752293578,2.0
360,323.0,39,14,0,323.0,0.0,0.0,0.0,1,14,0.0,30.285714285714285,217,248.76,0.8972222222222223,0.0,0.0,0.06422018348623854,360.0
350,884.08,62,15,0,884.08,0.0,0.0,0.0,1,15,17.0,28.625,234,291.11466666666666,2.5259428571428573,0.0,0.0,0.06382978723404255,350.0
455,398.35,62,16,0,398.35,0.0,0.0,0.0,1,16,24.0,28.11111111111111,259,297.816875,0.8754945054945056,0.0,0.0,0.06153846153846154,455.0
62,104.16,21,17,0,104.16,0.0,0.0,0.0,1,17,7.0,26.0,266,286.42529411764707,1.68,0.0,0.0,0.06367041198501873,62.0
7,27.69,4,18,0,27.69,0.0,0.0,0.0,1,18,0.0,26.0,266,272.05111111111114,3.955714285714286,0.0,0.0,0.06741573033707865,7.0
2,-14.600000000000001,2,19,0,-14.600000000000001,0.0,0.0,0.0,1,19,9.0,24.454545454545453,276,256.96421052631575,-7.300000000000001,0.0,0.0,0.06859205776173286,2.0
20,-31.0,1,20,0,-31.0,0.0,0.0,0.0,1,20,0.0,24.454545454545453,276,242.56599999999997,-1.55,0.0,0.0,0.07220216606498195,20.0
166,483.94,34,21,0,483.94,0.0,0.0,0.0,1,21,0.0,24.454545454545453,276,254.06,2.915301204819277,0.0,0.0,0.07581227436823104,166.0
258,257.19,65,22,0,257.19,0.0,0.0,0.0,1,22,39.0,25.666666666666668,315,254.2022727272727,0.996860465116279,0.0,0.0,0.06962025316455696,258.0
3,8.850000000000001,1,23,0,8.850000000000001,0.0,0.0,0.0,1,23,0.0,25.666666666666668,315,243.53478260869565,2.9500000000000006,0.0,0.0,0.07278481012658228,3.0
83,172.1,18,24,0,172.1,0.0,0.0,0.0,1,24,37.0,26.53846153846154,352,240.5583333333333,2.0734939759036144,0.0,0.0,0.0679886685552408,83.0
129,-41.15,9,25,0,-41.15,0.0,0.0,0.0,1,25,5.0,25.0,358,229.29,-0.3189922480620155,0.0,0.0,0.06963788300835655,129.0
335,434.84999999999997,71,26,0,434.84999999999997,0.0,0.0,0.0,1,26,0.0,25.0,358,237.19615384615386,1.2980597014925372,0.0,0.0,0.07242339832869081,335.0
586,396.86,32,27,0,396.86,0.0,0.0,0.0,1,27,5.0,23.666666666666668,364,243.10962962962964,0.6772354948805461,0.0,0.0,0.07397260273972603,586.0
404,1240.7,37,28,0,1240.7,0.0,0.0,0.0,1,28,4.0,22.4375,368,278.73785714285714,3.071039603960396,0.0,0.0,0.07588075880758807,404.0
2,-5.1,1,29,0,-5.1,0.0,0.0,0.0,1,29,3.0,21.294117647058822,372,268.9503448275862,-2.55,0.0,0.0,0.0777479892761394,2.0
196,171.04,26,30,0,171.04,0.0,0.0,0.0,1,30,0.0,21.294117647058822,372,265.68666666666667,0.8726530612244897,0.0,0.0,0.08042895442359249,196.0
249,290.52,82,31,0,290.52,0.0,0.0,0.0,1,31,125.0,27.055555555555557,497,266.4877419354839,1.166746987951807,0.0,0.0,0.06224899598393574,249.0
13,-25.720000000000002,11,32,0,-25.720000000000002,0.0,0.0,0.0,1,32,34.0,27.42105263157895,532,257.35625,-1.9784615384615387,0.0,0.0,0.0600375234521576,13.0
373,379.40999999999997,76,33,0,379.40999999999997,0.0,0.0,0.0,1,33,0.0,27.42105263157895,532,261.0548484848485,1.017184986595174,0.0,0.0,0.06191369606003752,373.0
70,123.74999999999999,23,34,0,123.74999999999999,0.0,0.0,0.0,1,34,11.0,26.6,543,257.0164705882353,1.7678571428571426,0.0,0.0,0.0625,70.0
194,164.22,37,35,0,164.22,0.0,0.0,0.0,1,35,14.0,26.0,557,254.36514285714287,0.8464948453608248,0.0,0.0,0.06272401433691756,194.0
46,174.27,13,36,0,174.27,0.0,0.0,0.0,1,36,0.0,26.0,557,252.14027777777775,3.7884782608695655,0.0,0.0,0.06451612903225806,46.0
557,433.21999999999997,92,37,0,433.21999999999997,0.0,0.0,0.0,1,37,17.0,25.59090909090909,575,257.03432432432436,0.7777737881508079,0.0,0.0,0.0642361111111111,557.0
260,264.73,66,38,0,264.73,0.0,0.0,0.0,1,38,54.0,26.82608695652174,630,257.2368421052632,1.0181923076923078,0.0,0.0,0.060221870047543584,260.0
86,214.13,23,1,0,214.13,0.0,0.0,0.0,1,1,0.0,0.0,0,214.13,2.4898837209302327,0.0,0.0,1.0,86.0
24,-70.80000000000001,1,2,0,-70.80000000000001,0.0,0.0,0.0,1,2,0.0,0.0,0,71.66499999999999,-2.9500000000000006,0.0,0.0,2.0,24.0
526,1109.4,62,1,0,1109.4,0.0,0.0,0.0,1,1,0.0,0.0,0,1109.4,2.1091254752851714,0.0,0.0,1.0,526.0
44,113.32,7,1,0,113.32,0.0,0.0,0.0,1,1,0.0,0.0,0,113.32,2.575454545454545,0.0,0.0,1.0,44.0
28,40.2,3,2,0,40.2,0.0,0.0,0.0,1,2,0.0,0.0,0,76.75999999999999,1.4357142857142857,0.0,0.0,2.0,28.0
322,336.27,28,1,0,336.27,0.0,0.0,0.0,1,1,0.0,0.0,0,336.27,1.0443167701863354,0.0,0.0,1.0,322.0
119,242.93,12,2,0,242.93,0.0,0.0,0.0,1,2,84.0,84.0,84,289.6,2.0414285714285714,0.0,0.0,0.023529411764705882,119.0
558,454.4,16,3,0,454.4,0.0,0.0,0.0,1,3,34.0,59.0,119,344.5333333333333,0.814336917562724,0.0,0.0,0.025,558.0
68,100.2,5,4,0,100.2,0.0,0.0,0.0,1,4,160.0,92.66666666666667,279,283.45,1.473529411764706,0.0,0.0,0.014285714285714285,68.0
51,265.75,7,5,0,265.75,0.0,0.0,0.0,1,5,168.0,111.5,447,279.90999999999997,5.21078431372549,0.0,0.0,0.011160714285714286,51.0
42,178.82,8,6,0,178.82,0.0,0.0,0.0,1,6,65.0,102.2,513,263.06166666666667,4.257619047619047,0.0,0.0,0.011673151750972763,42.0
2,5.1,1,7,0,5.1,0.0,0.0,0.0,1,7,0.0,102.2,513,226.21,2.55,0.0,0.0,0.013618677042801557,2.0
11,-77.85000000000001,4,8,0,-77.85000000000001,0.0,0.0,0.0,1,8,53.0,94.0,567,188.2025,-7.077272727272728,0.0,0.0,0.014084507042253521,11.0
494,360.51000000000005,26,1,0,360.51000000000005,0.0,0.0,0.0,1,1,0.0,0.0,0,360.51000000000005,0.7297773279352228,0.0,0.0,1.0,494.0
28,178.32,5,2,0,178.32,0.0,0.0,0.0,1,2,301.0,301.0,301,269.415,6.368571428571428,0.0,0.0,0.006622516556291391,28.0
39,134.55,1,3,0,134.55,0.0,0.0,0.0,1,3,72.0,186.5,374,224.46000000000004,3.45,0.0,0.0,0.008,39.0
379,428.8,39,1,0,428.8,0.0,0.0,0.0,1,1,0.0,0.0,0,428.8,1.1313984168865436,0.0,0.0,1.0,379.0
456,524.98,51,2,0,524.98,0.0,0.0,0.0,1,2,76.0,76.0,76,476.89,1.1512719298245615,0.0,0.0,0.025974025974025976,456.0
683,512.78,52,3,0,512.78,0.0,0.0,0.0,1,3,90.0,83.0,166,488.8533333333333,0.7507759882869692,0.0,0.0,0.017964071856287425,683.0
12,-5.04,1,4,0,-5.04,0.0,0.0,0.0,1,4,9.0,58.333333333333336,175,365.38,-0.42,0.0,0.0,0.022727272727272728,12.0
315,270.19,22,5,0,270.19,0.0,0.0,0.0,1,5,146.0,80.25,321,346.342,0.8577460317460317,0.0,0.0,0.015527950310559006,315.0
427,465.43,40,6,0,465.43,0.0,0.0,0.0,1,6,158.0,95.8,480,366.19,1.09,0.0,0.0,0.012474012474012475,427.0
36,35.04,3,1,0,35.04,0.0,0.0,0.0,1,1,0.0,0.0,0,35.04,0.9733333333333333,0.0,0.0,1.0,36.0
6,35.7,1,2,0,35.7,0.0,0.0,0.0,1,2,212.0,212.0,212,35.370000000000005,5.95,0.0,0.0,0.009389671361502348,6.0
110,138.22,5,1,0,138.22,0.0,0.0,0.0,1,1,0.0,0.0,0,138.22,1.2565454545454546,0.0,0.0,1.0,110.0
43,89.65,7,2,0,89.65,0.0,0.0,0.0,1,2,331.0,331.0,331,113.935,2.084883720930233,0.0,0.0,0.006024096385542169,43.0
145,259.2,22,1,0,259.2,0.0,0.0,0.0,1,1,0.0,0.0,0,259.2,1.7875862068965516,0.0,0.0,1.0,145.0
358,520.83,22,2,0,520.83,0.0,0.0,0.0,1,2,49.0,49.0,49,390.015,1.454832402234637,0.0,0.0,0.04,358.0
187,620.5899999999999,6,3,0,620.5899999999999,0.0,0.0,0.0,1,3,69.0,59.0,118,466.8733333333333,3.318663101604278,0.0,0.0,0.025210084033613446,187.0
322,621.35,51,4,0,621.35,0.0,0.0,0.0,1,4,126.0,81.33333333333333,245,505.4925,1.9296583850931677,0.0,0.0,0.016260162601626018,322.0
58,188.67000000000002,7,5,0,188.67000000000002,0.0,0.0,0.0,1,5,13.0,64.25,258,442.128,3.252931034482759,0.0,0.0,0.019305019305019305,58.0
182,288.5,7,6,0,288.5,0.0,0.0,0.0,1,6,58.0,63.0,317,416.5233333333333,1.585164835164835,0.0,0.0,0.018867924528301886,182.0
196,352.81,20,7,0,352.81,0.0,0.0,0.0,1,7,200.0,85.83333333333333,517,407.4214285714285,1.8000510204081632,0.0,0.0,0.013513513513513514,196.0
96,244.79999999999998,2,8,0,244.79999999999998,0.0,0.0,0.0,1,8,0.0,85.83333333333333,517,387.09375,2.55,0.0,0.0,0.015444015444015444,96.0
96,244.79999999999998,1,9,0,244.79999999999998,0.0,0.0,0.0,1,9,23.0,76.85714285714286,541,371.28333333333336,2.55,0.0,0.0,0.016605166051660517,96.0
96,244.79999999999998,1,10,0,244.79999999999998,0.0,0.0,0.0,1,10,4.0,67.75,545,358.635,2.55,0.0,0.0,0.018315018315018316,96.0
393,742.41,80,1,0,742.41,0.0,0.0,0.0,1,1,0.0,0.0,0,742.41,1.8890839694656487,0.0,0.0,1.0,393.0
341,801.47,47,2,0,801.47,0.0,0.0,0.0,1,2,24.0,24.0,24,771.94,2.350351906158358,0.0,0.0,0.08,341.0
152,342.12,18,3,0,342.12,0.0,0.0,0.0,1,3,27.0,25.5,51,628.6666666666666,2.2507894736842107,0.0,0.0,0.057692307692307696,152.0
23,188.25,7,4,0,188.25,0.0,0.0,0.0,1,4,2.0,17.666666666666668,54,518.5625,8.184782608695652,0.0,0.0,0.07272727272727272,23.0
2,15.9,1,5,0,15.9,0.0,0.0,0.0,1,5,0.0,17.666666666666668,54,418.03000000000003,7.95,0.0,0.0,0.09090909090909091,2.0
177,544.49,26,6,0,544.49,0.0,0.0,0.0,1,6,18.0,17.75,72,439.1066666666666,3.076214689265537,0.0,0.0,0.0821917808219178,177.0
51,166.73,19,7,0,166.73,0.0,0.0,0.0,1,7,76.0,29.4,149,400.19571428571425,3.2692156862745096,0.0,0.0,0.04666666666666667,51.0
150,281.15000000000003,47,8,0,281.15000000000003,0.0,0.0,0.0,1,8,48.0,32.5,198,385.315,1.8743333333333336,0.0,0.0,0.04020100502512563,150.0
9,24.05,6,9,0,24.05,0.0,0.0,0.0,1,9,0.0,32.5,198,345.1744444444445,2.6722222222222225,0.0,0.0,0.04522613065326633,9.0
380,614.25,53,10,0,614.25,0.0,0.0,0.0,1,10,16.0,30.142857142857142,214,372.082,1.6164473684210525,0.0,0.0,0.046511627906976744,380.0
1,-8.5,1,11,0,-8.5,0.0,0.0,0.0,1,11,11.0,27.75,225,337.4836363636363,-8.5,0.0,0.0,0.048672566371681415,1.0
147,306.9,36,12,0,306.9,0.0,0.0,0.0,1,12,0.0,27.75,226,334.935,2.0877551020408163,0.0,0.0,0.05286343612334802,147.0
116,313.0,17,13,0,313.0,0.0,0.0,0.0,1,13,12.0,26.0,238,333.2476923076923,2.6982758620689653,0.0,0.0,0.05439330543933055,116.0
106,287.15,33,14,0,287.15,0.0,0.0,0.0,1,14,8.0,24.2,247,329.955,2.708962264150943,0.0,0.0,0.056451612903225805,106.0
330,1035.3,37,15,0,1035.3,0.0,0.0,0.0,1,15,4.0,22.363636363636363,251,376.978,3.137272727272727,0.0,0.0,0.05952380952380952,330.0
197,350.24,34,16,0,350.24,0.0,0.0,0.0,1,16,6.0,21.0,258,375.306875,1.7778680203045685,0.0,0.0,0.06177606177606178,197.0
78,196.75,27,17,0,196.75,0.0,0.0,0.0,1,17,5.0,19.76923076923077,264,364.8035294117647,2.5224358974358974,0.0,0.0,0.06415094339622641,78.0
198,487.70000000000005,30,18,0,487.70000000000005,0.0,0.0,0.0,1,18,27.0,20.285714285714285,291,371.63111111111107,2.4631313131313135,0.0,0.0,0.06164383561643835,198.0
34,116.85,14,19,0,116.85,0.0,0.0,0.0,1,19,26.0,20.666666666666668,318,358.2215789473684,3.4367647058823527,0.0,0.0,0.05956112852664577,34.0
9,-55.55,7,20,0,-55.55,0.0,0.0,0.0,1,20,0.0,20.666666666666668,318,337.533,-6.172222222222222,0.0,0.0,0.06269592476489028,9.0
100,314.90000000000003,18,21,0,314.90000000000003,0.0,0.0,0.0,1,21,18.0,20.5,337,336.4552380952381,3.1490000000000005,0.0,0.0,0.0621301775147929,100.0
90,294.04,16,22,0,294.04,0.0,0.0,0.0,1,22,44.0,21.88235294117647,381,334.52727272727276,3.2671111111111113,0.0,0.0,0.05759162303664921,90.0
75,247.29,31,23,0,247.29,0.0,0.0,0.0,1,23,33.0,22.5,415,330.73434782608695,3.2971999999999997,0.0,0.0,0.055288461538461536,75.0
202,301.26,21,24,0,301.26,0.0,0.0,0.0,1,24,64.0,24.68421052631579,479,329.50624999999997,1.4913861386138614,0.0,0.0,0.05,202.0
43,118.25999999999999,16,1,0,118.25999999999999,0.0,0.0,0.0,1,1,0.0,0.0,0,118.25999999999999,2.7502325581395346,0.0,0.0,1.0,43.0
78,260.75,32,2,0,260.75,0.0,0.0,0.0,1,2,107.0,107.0,107,189.505,3.342948717948718,0.0,0.0,0.018518518518518517,78.0
210,264.29,39,3,0,264.29,0.0,0.0,0.0,1,3,28.0,67.5,135,214.4333333333333,1.2585238095238096,0.0,0.0,0.022058823529411766,210.0
59,123.09,26,4,0,123.09,0.0,0.0,0.0,1,4,39.0,58.0,175,191.5975,2.086271186440678,0.0,0.0,0.022727272727272728,59.0
167,338.48,28,5,0,338.48,0.0,0.0,0.0,1,5,137.0,77.75,313,220.974,2.026826347305389,0.0,0.0,0.01592356687898089,167.0
272,431.53,79,6,0,431.53,0.0,0.0,0.0,1,6,1.0,62.4,314,256.06666666666666,1.5865073529411764,0.0,0.0,0.01904761904761905,272.0
55,129.15,13,7,0,129.15,0.0,0.0,0.0,1,7,11.0,53.833333333333336,326,237.93571428571428,2.348181818181818,0.0,0.0,0.021406727828746176,55.0
307,411.38,100,8,0,411.38,0.0,0.0,0.0,1,8,9.0,47.42857142857143,336,259.61625,1.34,0.0,0.0,0.02373887240356083,307.0
915,1056.37,133,9,0,1056.37,0.0,0.0,0.0,1,9,11.0,42.875,347,348.1444444444444,1.154502732240437,0.0,0.0,0.02586206896551724,915.0
136,267.90000000000003,59,10,0,267.90000000000003,0.0,0.0,0.0,1,10,0.0,42.875,347,340.12,1.969852941176471,0.0,0.0,0.028735632183908046,136.0
252,359.11,35,1,0,359.11,0.0,0.0,0.0,1,1,0.0,0.0,0,359.11,1.4250396825396825,0.0,0.0,1.0,252.0
457,614.78,46,2,0,614.78,0.0,0.0,0.0,1,2,188.0,188.0,188,486.945,1.3452516411378554,0.0,0.0,0.010582010582010581,457.0
210,541.92,49,3,0,541.92,0.0,0.0,0.0,1,3,34.0,111.0,223,505.27,2.5805714285714285,0.0,0.0,0.013392857142857142,210.0
19,225.14,15,4,0,225.14,0.0,0.0,0.0,1,4,102.0,108.0,326,435.23749999999995,11.849473684210526,0.0,0.0,0.012232415902140673,19.0
196,220.77,25,5,0,220.77,0.0,0.0,0.0,1,5,0.0,108.0,326,392.344,1.1263775510204082,0.0,0.0,0.01529051987767584,196.0
207,430.13,50,6,0,430.13,0.0,0.0,0.0,1,6,29.0,88.25,355,398.64166666666665,2.0779227053140095,0.0,0.0,0.016853932584269662,207.0
267,679.25,39,7,0,679.25,0.0,0.0,0.0,1,7,138.0,98.2,494,438.7285714285714,2.5440074906367043,0.0,0.0,0.014141414141414142,267.0
156,278.08,46,1,0,278.08,0.0,0.0,0.0,1,1,0.0,0.0,0,278.08,1.7825641025641024,0.0,0.0,1.0,156.0
73,106.35,25,2,0,106.35,0.0,0.0,0.0,1,2,76.0,76.0,76,192.21499999999997,1.4568493150684931,0.0,0.0,0.025974025974025976,73.0
188,215.3,39,3,0,215.3,0.0,0.0,0.0,1,3,34.0,55.0,110,199.91,1.145212765957447,0.0,0.0,0.02702702702702703,188.0
103,152.97,34,1,0,152.97,0.0,0.0,0.0,1,1,0.0,0.0,0,152.97,1.4851456310679612,0.0,0.0,1.0,103.0
321,287.83,43,2,0,287.83,0.0,0.0,0.0,1,2,43.0,43.0,43,220.39999999999998,0.8966666666666666,0.0,0.0,0.045454545454545456,321.0
100,-42.0,1,3,0,-42.0,0.0,0.0,0.0,1,3,2.0,22.5,46,132.93333333333334,-0.42,0.0,0.0,0.06382978723404255,100.0
352,751.3,96,4,0,751.3,0.0,0.0,0.0,1,4,45.0,30.0,92,287.525,2.134375,0.0,0.0,0.043010752688172046,352.0
126,210.75,37,5,0,210.75,0.0,0.0,0.0,1,5,13.0,25.75,105,272.16999999999996,1.6726190476190477,0.0,0.0,0.04716981132075472,126.0
1,3.75,1,6,0,3.75,0.0,0.0,0.0,1,6,0.0,25.75,105,227.4333333333333,3.75,0.0,0.0,0.05660377358490566,1.0
46,112.1,9,7,0,112.1,0.0,0.0,0.0,1,7,180.0,56.6,286,210.95714285714283,2.4369565217391305,0.0,0.0,0.024390243902439025,46.0
6,30.1,3,1,0,30.1,0.0,0.0,0.0,1,1,0.0,0.0,0,30.1,5.016666666666667,0.0,0.0,1.0,6.0
30,124.9,18,1,0,124.9,0.0,0.0,0.0,1,1,0.0,0.0,0,124.9,4.163333333333333,0.0,0.0,1.0,30.0
2,14.2,2,2,0,14.2,0.0,0.0,0.0,1,2,2.0,2.0,2,69.55,7.1,0.0,0.0,0.6666666666666666,2.0
7,29.65,4,3,0,29.65,0.0,0.0,0.0,1,3,417.0,209.5,420,56.25,4.235714285714286,0.0,0.0,0.007125890736342043,7.0
53,156.85,16,4,0,156.85,0.0,0.0,0.0,1,4,154.0,191.0,575,81.4,2.959433962264151,0.0,0.0,0.006944444444444444,53.0
29,72.38,19,5,0,72.38,0.0,0.0,0.0,1,5,0.0,191.0,575,79.596,2.495862068965517,0.0,0.0,0.008680555555555556,29.0
52,127.1,13,1,0,127.1,0.0,0.0,0.0,1,1,0.0,0.0,0,127.1,2.444230769230769,0.0,0.0,1.0,52.0
366,665.63,54,1,0,665.63,0.0,0.0,0.0,1,1,0.0,0.0,0,665.63,1.8186612021857924,0.0,0.0,1.0,366.0
83,114.2,23,2,0,114.2,0.0,0.0,0.0,1,2,5.0,5.0,5,389.915,1.3759036144578314,0.0,0.0,0.3333333333333333,83.0
154,174.07,32,3,0,174.07,0.0,0.0,0.0,1,3,43.0,24.0,49,317.96666666666664,1.1303246753246752,0.0,0.0,0.06,154.0
75,-31.5,3,4,0,-31.5,0.0,0.0,0.0,1,4,0.0,24.0,49,230.6,-0.42,0.0,0.0,0.08,75.0
1,-3.75,1,5,0,-3.75,0.0,0.0,0.0,1,5,0.0,24.0,49,183.73,-3.75,0.0,0.0,0.1,1.0
56,199.6,25,6,0,199.6,0.0,0.0,0.0,1,6,69.0,39.0,118,186.375,3.564285714285714,0.0,0.0,0.05042016806722689,56.0
103,99.69,15,1,0,99.69,0.0,0.0,0.0,1,1,0.0,0.0,0,99.69,0.9678640776699029,0.0,0.0,1.0,103.0
11,-27.25,4,2,0,-27.25,0.0,0.0,0.0,1,2,2.0,2.0,2,36.22,-2.477272727272727,0.0,0.0,0.6666666666666666,11.0
107,208.19,41,3,0,208.19,0.0,0.0,0.0,1,3,70.0,36.0,73,93.54333333333334,1.9457009345794392,0.0,0.0,0.04054054054054054,107.0
4,-13.0,1,4,0,-13.0,0.0,0.0,0.0,1,4,0.0,36.0,73,66.9075,-3.25,0.0,0.0,0.05405405405405406,4.0
